,hsa-miR-375,hsa-miR-29c*,hsa-miR-1258,hsa-miR-132*,hsa-miR-142-3p,hsa-miR-520c-3p,hsa-miR-302b,hsa-miR-204,hsa-miR-1468,hsa-miR-576-5p,hsa-miR-601,hsa-miR-609,hsa-miR-154,hsa-miR-508-3p,hsa-miR-942,hsa-miR-302d,hsa-miR-135b,hsa-miR-522,hsa-miR-488,hsa-miR-1262,hsa-miR-126*,hsa-miR-373,hsa-miR-483-3p,hsa-miR-133a,hsa-miR-190b,hsa-miR-598,hsa-miR-199b-5p,hsa-miR-1282,hsa-miR-1825,hsa-miR-130b*,hsa-miR-578,hsa-miR-520f,hsa-miR-26a-2*,hsa-miR-450a,hsa-miR-29b-1*,hsa-miR-615-3p,hsa-miR-892b,hsa-miR-1290,hsa-miR-556-3p,hsa-miR-98,hsa-miR-1238,hsa-let-7b*,hsa-miR-1299,hsa-miR-382,hsa-miR-26b*,hsa-miR-876-3p,hsa-miR-196a,hsa-miR-644,hsa-miR-1279,hsa-miR-330-5p,hsa-miR-629,hsa-miR-23a*,hsa-miR-509-3p,hsa-miR-34a,hsa-let-7f-2*,hsa-miR-581,hsa-miR-335*,hsa-miR-515-3p,hsa-miR-340*,hsa-miR-1246,hsa-miR-133b,hsa-miR-454*,hsa-miR-613,hsa-miR-302a,hsa-miR-376a*,hsa-miR-9,hsa-miR-520d-3p,hsa-miR-455-5p,hsa-miR-515-5p,hsa-miR-31*,hsa-miR-488*,hsa-miR-200a,hsa-miR-489,hsa-miR-1283,hsa-miR-566,hsa-miR-455-3p,hsa-miR-646,hsa-miR-519b-5p,hsa-miR-1245,hsa-miR-1291,hsa-miR-155*,hsa-miR-31,hsa-miR-518a-5p,hsa-miR-21*,hsa-miR-564,hsa-miR-933,hsa-miR-589,hsa-miR-545*,hsa-miR-520d-5p,hsa-miR-518d-5p,hsa-miR-96*,hsa-miR-136*,hsa-miR-491-3p,hsa-miR-568,hsa-miR-450b-5p,hsa-miR-556-5p,hsa-miR-10b*,hsa-miR-298,hsa-miR-889,hsa-miR-518d-3p,SD
GSM1512783,1.0,5.30645054639452,4.735322889114,1.0,1.0,5.30645054639452,4.735322889114,1.0,1.0,1.0,5.30645054639452,3.52830791296889,1.0,1.0,6.04048692595934,1.0,4.735322889114,3.52830791296889,3.52830791296889,1.0,1.0,6.04048692595934,6.318507268851089,6.04048692595934,6.04048692595934,5.30645054639452,4.735322889114,6.318507268851089,7.229737559984419,1.0,6.04048692595934,5.30645054639452,5.7100414430565705,1.0,1.0,6.773439385322731,6.318507268851089,1.0,6.318507268851089,4.735322889114,6.57451326138586,6.57451326138586,6.04048692595934,5.7100414430565705,6.04048692595934,6.318507268851089,5.7100414430565705,6.57451326138586,3.52830791296889,1.0,7.7477434069249105,3.52830791296889,3.52830791296889,1.0,6.57451326138586,6.04048692595934,6.318507268851089,3.52830791296889,4.735322889114,1.0,4.735322889114,6.318507268851089,3.52830791296889,1.0,1.0,1.0,7.5075282449538205,6.318507268851089,6.92347902967639,5.7100414430565705,6.773439385322731,6.318507268851089,6.318507268851089,1.0,6.92347902967639,6.773439385322731,7.229737559984419,6.318507268851089,3.52830791296889,6.57451326138586,1.0,6.773439385322731,7.0746669940911,4.735322889114,6.773439385322731,7.0746669940911,4.735322889114,1.0,4.735322889114,1.0,6.04048692595934,5.30645054639452,6.318507268851089,3.52830791296889,1.0,4.735322889114,6.318507268851089,6.92347902967639,4.735322889114,1.0,3.0
GSM1512784,4.9858446496089295,1.0,5.50926742931651,1.0,6.65870501000792,5.50926742931651,4.9858446496089295,1.0,1.0,4.9858446496089295,5.88920741230206,6.152296927628651,1.0,4.9858446496089295,5.88920741230206,5.50926742931651,5.88920741230206,4.08784706633261,1.5049656918496002,1.5049656918496002,1.0,1.0,4.08784706633261,4.9858446496089295,1.5049656918496002,1.0,5.50926742931651,6.65870501000792,6.96118067803205,1.0,5.88920741230206,1.0,1.0,1.5049656918496002,1.0,6.152296927628651,5.88920741230206,1.0,5.50926742931651,7.186932107151691,6.83684462380124,6.65870501000792,5.50926742931651,4.08784706633261,4.08784706633261,1.0,5.50926742931651,5.50926742931651,1.0,5.50926742931651,7.76720771727424,1.0,4.08784706633261,1.5049656918496002,5.88920741230206,7.07777035372477,6.152296927628651,1.5049656918496002,6.152296927628651,1.0,6.152296927628651,6.152296927628651,5.50926742931651,1.0,1.0,1.0,6.41479706944582,6.96118067803205,6.41479706944582,5.50926742931651,6.83684462380124,4.9858446496089295,6.41479706944582,1.0,6.41479706944582,6.96118067803205,7.375372863080809,5.50926742931651,1.0,7.375372863080809,4.08784706633261,6.41479706944582,6.152296927628651,4.08784706633261,6.41479706944582,7.07777035372477,6.152296927628651,4.9858446496089295,4.08784706633261,6.65870501000792,6.65870501000792,1.0,1.0,5.50926742931651,4.9858446496089295,6.152296927628651,5.50926742931651,7.07777035372477,4.08784706633261,5.50926742931651,3.0
GSM1512785,6.133417736885231,4.1046924365440605,5.49951151994357,1.0,5.49951151994357,2.08065116062994,1.0,1.0,6.361224590029969,1.0,6.546964326605151,4.93601470712712,1.0,4.1046924365440605,2.08065116062994,1.0,1.0,5.49951151994357,4.93601470712712,1.0,1.0,4.1046924365440605,7.418071662178369,6.133417736885231,5.49951151994357,7.21234511132663,6.71004472656314,6.133417736885231,7.07140867828539,4.1046924365440605,2.08065116062994,4.1046924365440605,4.1046924365440605,1.0,5.49951151994357,4.1046924365440605,6.133417736885231,5.49951151994357,4.1046924365440605,6.361224590029969,6.546964326605151,6.133417736885231,5.87763431485196,7.07140867828539,5.87763431485196,5.49951151994357,4.93601470712712,4.93601470712712,1.0,5.49951151994357,7.28408140975328,5.49951151994357,5.49951151994357,1.0,4.1046924365440605,6.546964326605151,1.0,4.1046924365440605,4.1046924365440605,1.0,4.1046924365440605,5.87763431485196,1.0,5.49951151994357,5.49951151994357,1.0,6.133417736885231,7.07140867828539,1.0,4.1046924365440605,4.1046924365440605,4.93601470712712,5.9725185403011105,6.71004472656314,7.07140867828539,6.92653767710999,6.133417736885231,7.28408140975328,5.49951151994357,6.818775591096999,1.0,5.49951151994357,6.133417736885231,4.1046924365440605,4.1046924365440605,4.93601470712712,5.49951151994357,4.1046924365440605,4.1046924365440605,1.0,4.93601470712712,4.93601470712712,1.0,1.0,1.0,7.07140867828539,6.133417736885231,1.0,1.0,1.0,3.0
GSM1512786,5.85841367706239,6.31609275197147,1.0,4.47060944377724,6.11337470930909,1.0,6.31609275197147,3.29391102200704,1.0,1.0,5.85841367706239,5.091754280674099,3.29391102200704,6.50720132339049,5.85841367706239,1.0,1.0,5.091754280674099,3.29391102200704,1.0,4.47060944377724,5.091754280674099,6.31609275197147,1.0,3.29391102200704,7.43241053357913,6.31609275197147,6.31609275197147,7.28408140975328,1.0,6.94790779499059,5.091754280674099,1.0,5.85841367706239,6.50720132339049,4.47060944377724,5.091754280674099,1.0,1.0,6.94790779499059,7.25018775682065,4.47060944377724,6.31609275197147,6.853881865832349,3.29391102200704,5.091754280674099,5.85841367706239,7.04347435186857,1.0,6.31609275197147,7.43241053357913,5.53518269802554,6.94790779499059,3.29391102200704,4.47060944377724,6.11337470930909,5.85841367706239,4.47060944377724,5.091754280674099,5.53518269802554,6.19162734253996,5.85841367706239,6.50720132339049,5.091754280674099,5.091754280674099,1.0,7.165000368063019,6.11337470930909,5.091754280674099,5.091754280674099,6.11337470930909,5.091754280674099,6.68412182664024,3.29391102200704,6.11337470930909,6.94790779499059,6.11337470930909,6.11337470930909,3.29391102200704,4.47060944377724,1.0,6.31609275197147,5.68072739791889,4.74059269589489,3.29391102200704,6.853881865832349,5.85841367706239,1.0,4.47060944377724,5.091754280674099,3.29391102200704,1.0,1.0,5.85841367706239,5.85841367706239,1.0,4.47060944377724,3.29391102200704,3.29391102200704,3.29391102200704,3.0
GSM1512787,5.0144220991022905,5.0144220991022905,4.05731810486652,1.0,6.468921978749781,4.05731810486652,6.27716659874032,4.05731810486652,5.0144220991022905,1.0,6.468921978749781,5.0144220991022905,5.0144220991022905,5.0144220991022905,6.64700563655318,5.0144220991022905,5.0144220991022905,5.0144220991022905,4.05731810486652,1.0,4.05731810486652,5.0144220991022905,5.97578923986828,5.58834665000772,1.82366777196657,6.82169343748551,5.97578923986828,6.64700563655318,7.42282439199144,1.82366777196657,5.58834665000772,1.82366777196657,6.468921978749781,1.0,1.82366777196657,5.0144220991022905,5.58834665000772,1.82366777196657,1.0,7.48719437697124,5.58834665000772,6.27716659874032,5.97578923986828,5.97578923986828,6.468921978749781,5.58834665000772,6.27716659874032,5.0144220991022905,1.82366777196657,1.82366777196657,7.888570600322731,6.27716659874032,5.0144220991022905,5.0144220991022905,5.58834665000772,7.09677669657004,4.05731810486652,5.0144220991022905,1.0,5.58834665000772,5.0144220991022905,6.468921978749781,5.97578923986828,5.58834665000772,1.82366777196657,1.0,6.468921978749781,6.468921978749781,4.05731810486652,5.58834665000772,5.58834665000772,1.0,5.58834665000772,5.0144220991022905,5.97578923986828,7.09677669657004,5.97578923986828,4.05731810486652,1.0,6.64700563655318,1.0,5.58834665000772,5.97578923986828,4.05731810486652,6.27716659874032,6.27716659874032,4.05731810486652,1.0,1.82366777196657,1.0,5.0144220991022905,5.0144220991022905,5.58834665000772,4.05731810486652,1.82366777196657,4.05731810486652,4.05731810486652,6.27716659874032,5.0144220991022905,1.82366777196657,3.0
GSM1512791,2.08065116062994,4.83615568095759,2.08065116062994,2.08065116062994,5.7270703694053795,5.331181664162981,1.0,1.0,1.0,4.067689403898201,4.067689403898201,1.0,1.0,6.44070095509016,6.0098993151372095,1.0,1.0,5.331181664162981,2.08065116062994,1.0,2.08065116062994,4.067689403898201,6.44070095509016,7.532835948614099,1.0,6.91454331940429,5.331181664162981,5.7270703694053795,6.22408446611259,4.83615568095759,1.0,1.0,2.08065116062994,4.067689403898201,1.0,4.067689403898201,1.0,1.0,1.0,6.0098993151372095,5.331181664162981,5.7270703694053795,4.83615568095759,6.0098993151372095,1.0,2.08065116062994,6.0098993151372095,1.0,1.0,4.067689403898201,8.12933704589304,5.7270703694053795,4.067689403898201,1.0,6.0098993151372095,4.83615568095759,4.067689403898201,4.83615568095759,1.0,2.08065116062994,5.331181664162981,6.22408446611259,4.067689403898201,4.067689403898201,4.067689403898201,1.0,5.7270703694053795,4.067689403898201,6.91454331940429,6.74489154145682,6.0098993151372095,5.331181664162981,6.44070095509016,4.83615568095759,6.22408446611259,6.74489154145682,7.14716126380053,6.91454331940429,1.0,6.44070095509016,5.331181664162981,6.44070095509016,6.994526013598349,6.44070095509016,6.22408446611259,6.91454331940429,6.839585099330421,4.067689403898201,6.0098993151372095,6.628998857448339,6.839585099330421,5.7270703694053795,6.0098993151372095,4.83615568095759,5.7270703694053795,6.44070095509016,6.628998857448339,6.44070095509016,4.067689403898201,5.331181664162981,1.0
GSM1512792,1.0,5.53518269802554,1.0,1.0,6.2086028419822,1.0,1.0,1.0,1.0,1.0,5.53518269802554,1.0,1.0,1.0,5.1659559939098205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.3660346218365005,7.0936762369521205,3.61600036927482,6.8246053944478,5.79987576671945,1.0,6.02768466619398,1.0,1.0,1.0,1.0,1.0,1.0,4.60418837831772,1.0,1.0,1.0,6.3660346218365005,3.61600036927482,4.60418837831772,1.0,6.02768466619398,4.60418837831772,1.0,1.0,1.0,1.0,3.61600036927482,7.5029389051347195,6.02768466619398,1.0,4.60418837831772,5.53518269802554,1.0,1.0,1.0,1.0,1.0,3.61600036927482,4.60418837831772,1.0,1.0,1.0,1.0,1.0,1.0,7.0936762369521205,6.51651502106372,6.02768466619398,6.3660346218365005,6.63874821421355,6.3660346218365005,6.63874821421355,7.38382987663487,7.194104258106759,7.23370648700387,5.1659559939098205,6.51651502106372,5.53518269802554,6.3660346218365005,7.29938919759939,6.8246053944478,6.92653767710999,7.418071662178369,6.8246053944478,5.1659559939098205,6.02768466619398,6.63874821421355,5.53518269802554,6.02768466619398,6.02768466619398,5.53518269802554,5.1659559939098205,6.51651502106372,6.3660346218365005,6.63874821421355,6.02768466619398,4.60418837831772,1.0
GSM1512793,1.0,4.09764051988301,1.0,5.61294753550455,6.00677998487759,1.0,1.0,1.0,4.09764051988301,1.0,5.07324557798053,1.0,4.09764051988301,1.0,5.61294753550455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.911881759440889,6.62192964247309,5.61294753550455,5.61294753550455,6.00677998487759,1.0,6.44774117344659,4.09764051988301,1.0,4.09764051988301,4.09764051988301,1.0,4.09764051988301,1.0,6.00677998487759,1.0,1.0,6.00677998487759,4.09764051988301,5.61294753550455,4.09764051988301,1.0,5.07324557798053,4.09764051988301,1.0,6.00677998487759,1.0,1.0,7.451829866443781,6.24863761140684,5.61294753550455,1.0,4.09764051988301,4.09764051988301,4.09764051988301,4.09764051988301,1.0,1.0,4.09764051988301,4.09764051988301,1.0,1.0,4.09764051988301,1.0,4.09764051988301,1.0,6.7787348708622694,7.1399633978550705,4.09764051988301,1.0,6.7787348708622694,6.62192964247309,6.62192964247309,7.58119160479305,7.451829866443781,7.28408140975328,5.61294753550455,6.24863761140684,4.09764051988301,6.62192964247309,7.340526884823201,6.62192964247309,6.911881759440889,7.5126435009587595,7.0502195748788,4.09764051988301,5.61294753550455,7.1399633978550705,6.24863761140684,6.00677998487759,6.24863761140684,5.61294753550455,5.61294753550455,6.911881759440889,5.07324557798053,6.62192964247309,5.07324557798053,5.61294753550455,1.0
GSM1512794,4.1707843111973,5.48619562672986,1.0,2.2664828700708903,6.68412182664024,1.0,1.0,1.0,5.48619562672986,1.0,4.9893126422560305,1.0,1.0,1.0,5.48619562672986,1.0,2.2664828700708903,1.0,1.0,1.0,1.0,2.2664828700708903,7.03695405057976,7.1399633978550705,1.0,6.120122955118201,4.1707843111973,1.0,6.68412182664024,1.0,5.861113524559231,4.1707843111973,2.2664828700708903,4.1707843111973,4.1707843111973,2.2664828700708903,2.2664828700708903,1.0,1.0,5.861113524559231,4.1707843111973,4.1707843111973,5.48619562672986,6.120122955118201,1.0,4.9893126422560305,4.1707843111973,4.1707843111973,1.0,4.1707843111973,7.637320744321059,6.68412182664024,1.0,1.0,4.9893126422560305,2.2664828700708903,2.2664828700708903,2.2664828700708903,4.1707843111973,4.1707843111973,5.17649049214855,6.120122955118201,5.48619562672986,1.0,1.0,2.2664828700708903,4.9893126422560305,4.1707843111973,7.03695405057976,6.45751194764763,1.0,6.68412182664024,6.97613611147561,6.32239648212304,6.8043771401001,7.472333661306241,7.379607566678191,7.49833491962037,6.8043771401001,6.579806649238139,2.2664828700708903,6.90392491270282,7.1399633978550705,7.03695405057976,6.68412182664024,7.1399633978550705,6.97613611147561,4.1707843111973,5.861113524559231,6.90392491270282,5.48619562672986,4.1707843111973,5.48619562672986,4.1707843111973,4.9893126422560305,6.90392491270282,5.48619562672986,6.120122955118201,4.9893126422560305,4.9893126422560305,1.0
GSM1512795,1.0,6.17244896038612,1.0,4.95750876454527,6.750164903976519,1.0,1.0,1.0,1.0,1.0,5.567428688174571,1.0,4.332530464075759,1.0,4.95750876454527,3.10271256612622,5.30645054639452,4.95750876454527,1.0,1.0,1.0,1.0,5.98565475307765,6.55180996278842,1.0,7.01667287521129,4.95750876454527,1.0,5.79755953324074,1.0,1.0,1.0,1.0,3.10271256612622,1.0,3.10271256612622,4.95750876454527,1.0,1.0,5.79755953324074,3.10271256612622,1.0,1.0,1.0,3.10271256612622,3.10271256612622,1.0,4.95750876454527,3.10271256612622,4.95750876454527,7.528004296440081,5.30645054639452,1.0,1.0,4.95750876454527,1.0,1.0,3.10271256612622,4.332530464075759,1.0,4.95750876454527,5.30645054639452,1.0,1.0,1.0,3.10271256612622,3.10271256612622,1.0,7.2190669840788795,6.4600761488235,5.79755953324074,6.4600761488235,6.6916620295463005,6.34089383822228,6.17244896038612,7.31922222526514,7.65026632189592,7.269639262505501,5.30645054639452,6.34089383822228,5.567428688174571,6.827393416336401,7.60331342053789,7.01667287521129,6.95740363605893,7.528004296440081,6.55180996278842,5.79755953324074,6.17244896038612,7.12597357998681,4.95750876454527,6.63332772626178,5.98565475307765,3.10271256612622,4.95750876454527,6.63332772626178,6.6916620295463005,6.90072581779339,3.10271256612622,4.95750876454527,1.0
GSM1512796,1.0,6.381161444390661,1.0,5.129017755137941,7.48203407994536,1.0,3.5821805584131496,1.0,1.0,1.0,5.506305217082111,1.0,1.0,1.0,4.56623183728474,1.0,4.56623183728474,1.0,1.0,1.0,4.56623183728474,1.0,5.80401717714399,6.381161444390661,1.0,7.575506801525071,5.80401717714399,3.5821805584131496,6.21832370669944,4.56623183728474,4.56623183728474,1.0,1.0,3.5821805584131496,4.56623183728474,4.56623183728474,4.56623183728474,1.0,1.0,7.257864176839661,6.04295036880507,5.80401717714399,1.0,5.506305217082111,4.56623183728474,1.0,5.506305217082111,1.0,1.0,4.56623183728474,7.60331342053789,4.56623183728474,1.0,1.0,4.56623183728474,1.0,1.0,1.0,3.5821805584131496,1.0,4.56623183728474,6.381161444390661,1.0,1.0,4.56623183728474,3.5821805584131496,1.0,3.5821805584131496,6.92347902967639,6.63604051603811,3.5821805584131496,6.538408113305651,6.381161444390661,6.04295036880507,6.63604051603811,7.06520241094239,7.405295618994041,7.19052263953929,5.506305217082111,6.21832370669944,1.0,6.717650288460421,7.31498546618062,6.784060907799339,6.784060907799339,7.06520241094239,6.98721116667779,5.506305217082111,1.0,7.06520241094239,6.381161444390661,5.129017755137941,5.80401717714399,4.56623183728474,4.56623183728474,5.80401717714399,6.04295036880507,6.63604051603811,5.506305217082111,3.5821805584131496,1.0
GSM1512797,1.0,1.7706426373681499,1.0,3.60496567274839,1.0,1.7706426373681499,3.60496567274839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.20834712209917,1.0,1.0,1.0,4.39272668203959,1.7706426373681499,1.7706426373681499,5.20834712209917,5.48264744735985,1.0,4.8837498618336,1.0,1.0,4.8837498618336,1.0,1.0,1.0,4.18824114709223,4.39272668203959,1.0,1.0,3.60496567274839,1.0,3.60496567274839,4.58196523573991,1.7706426373681499,1.0,1.0,1.7706426373681499,6.2390285010845705,1.0,4.8837498618336,6.2390285010845705,1.0,1.0,1.7706426373681499,5.48264744735985,3.60496567274839,1.0,1.0,1.0,1.0,1.0,5.48264744735985,4.8837498618336,1.0,1.0,1.0,5.48264744735985,1.7706426373681499,7.22628820335703,7.12597357998681,6.5100711644035005,5.737264262436759,8.12933704589304,6.06090195522541,7.33248993328891,7.92746728469319,7.70006443614621,6.891954520347269,5.93325465395772,7.22628820335703,5.48264744735985,7.22628820335703,7.401117450231579,5.48264744735985,7.528004296440081,7.22628820335703,6.2390285010845705,4.39272668203959,5.48264744735985,6.631164915474191,6.891954520347269,5.737264262436759,7.029220105435161,6.2390285010845705,4.8837498618336,7.029220105435161,5.93325465395772,6.891954520347269,4.8837498618336,3.60496567274839,3.0
GSM1512798,1.0,1.0,1.0,4.01640997846837,1.0,1.0,1.0,1.0,1.0,1.0,2.93660987135073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.93660987135073,2.93660987135073,1.0,1.0,5.45543300912991,4.01640997846837,1.0,4.94032129619783,1.0,1.0,1.0,1.0,1.0,1.0,4.53055604155148,4.01640997846837,1.0,1.0,1.0,1.0,1.0,6.025274182871259,1.0,1.0,1.0,1.0,4.01640997846837,1.0,1.0,4.01640997846837,2.93660987135073,1.0,1.0,2.93660987135073,2.93660987135073,2.93660987135073,1.0,4.01640997846837,1.0,2.93660987135073,5.85585125794981,1.0,1.0,1.0,1.0,1.0,4.94032129619783,7.19052263953929,7.344816314444269,2.93660987135073,6.025274182871259,8.37323321328089,6.37110284699349,7.265678727114789,8.51300966255287,7.92746728469319,6.63332772626178,5.85585125794981,6.37110284699349,5.60641315214416,7.19052263953929,8.16110786021088,6.47900957921139,7.4677978468856,7.92746728469319,6.14574641314791,4.53055604155148,5.45543300912991,6.37110284699349,7.4677978468856,5.671838695609879,6.14574641314791,6.025274182871259,5.671838695609879,7.637320744321059,5.45543300912991,6.73128343505605,5.45543300912991,5.45543300912991,3.0
GSM1512799,1.0,5.718946632562259,1.6105217209670901,5.718946632562259,1.0,1.0,5.83606540219417,1.0,4.20340049449,1.0,6.7234925793267095,6.79153538405345,5.25270601465446,1.0,6.27716659874032,1.0,4.36362743494811,5.0985138613881995,6.490802133316981,1.0,1.0,5.7952395750899806,2.79239485930614,1.0,6.195085388099639,6.490802133316981,6.55180996278842,8.28500213457594,7.336514005123969,1.0,4.99681609646826,5.886972255057451,3.31174939713253,6.86290471267876,1.0,5.94944702655655,2.79239485930614,1.0,5.529179292646071,1.0,6.37877938618601,7.43241053357913,6.37877938618601,5.529179292646071,5.0985138613881995,6.27716659874032,8.02568984353914,6.33881815510787,5.183925077107969,1.0,8.02568984353914,6.195085388099639,6.27716659874032,1.0,6.929589854827009,3.31174939713253,1.6105217209670901,7.099870507354491,1.0,5.39584142766615,4.36362743494811,4.36362743494811,6.929589854827009,1.0,1.0,6.79153538405345,7.49277540172763,7.336514005123969,6.43437778906694,5.183925077107969,9.43673089160822,5.0985138613881995,5.39584142766615,1.0,6.37877938618601,7.96040231650227,6.79153538405345,3.9798971771960003,3.9798971771960003,10.146484043634599,4.59727324604113,7.71301540501449,6.929589854827009,2.79239485930614,5.25270601465446,8.23137792473297,5.99820453983084,3.31174939713253,4.99681609646826,5.7952395750899806,2.79239485930614,4.87215033543724,6.490802133316981,1.0,1.0,5.183925077107969,1.0,5.7952395750899806,5.718946632562259,7.28003428536771,3.0
GSM1512800,1.0,3.70903616070103,1.0,1.0,1.0,3.70903616070103,3.70903616070103,1.0,1.0,1.0,1.0,1.0,1.0,3.70903616070103,3.70903616070103,1.0,5.288194205945009,3.70903616070103,3.70903616070103,1.0,1.0,1.0,3.70903616070103,3.70903616070103,5.288194205945009,6.471435000219429,3.70903616070103,1.0,6.01650027139007,5.288194205945009,3.70903616070103,1.0,3.70903616070103,3.70903616070103,1.0,3.70903616070103,6.01650027139007,1.0,1.0,1.0,1.0,6.25754514030404,5.742668271320749,1.0,3.70903616070103,3.70903616070103,5.742668271320749,5.288194205945009,3.70903616070103,1.0,6.01650027139007,3.70903616070103,1.0,1.0,6.25754514030404,1.0,1.0,3.70903616070103,1.0,1.0,1.0,6.68645045499165,1.0,5.288194205945009,1.0,1.0,5.288194205945009,4.65826594931791,7.40946172235489,7.87245994994378,5.288194205945009,5.288194205945009,8.81191797839637,6.471435000219429,8.0998842927218,7.87245994994378,7.40946172235489,1.0,5.288194205945009,7.2190669840788795,6.01650027139007,6.87193606080971,7.2190669840788795,5.288194205945009,6.471435000219429,6.01650027139007,6.471435000219429,5.288194205945009,1.0,6.01650027139007,6.471435000219429,6.68645045499165,5.288194205945009,6.87193606080971,3.70903616070103,6.471435000219429,1.0,1.0,6.01650027139007,5.288194205945009,3.0
